username, created_at, lng, lat, text
BRADCASHNOW, Tue Apr 21 14:59:46 +0000 2020, -82.532321, 28.103375, Winning in all states with WinnersOnlyLotto Pick 3 &amp; 4 amazing results go directly to the page and watch the video:… https://t.co/c00KuSn9xH
DDTSMF, Tue Apr 21 14:59:46 +0000 2020, -85.924871, 42.968716, I just don’t understand ig
DanielleLorenTV, Tue Apr 21 14:59:46 +0000 2020, -79.837322, 32.847947, Mount Pleasant Mayor Will Haynie and Chief of Police addressing media now on the towns plan to handle COVID-19 rela… https://t.co/JashM7OyfN
AJoyce1, Tue Apr 21 14:59:46 +0000 2020, -80.846785, 35.209059, @EleniRae Im on season 1 but almost finished
deliveryguy6980, Tue Apr 21 14:59:46 +0000 2020, -114.143262, 45.494552, @YaUsedToKnow Like in comic books, yes lol
_officialtv_, Tue Apr 21 14:59:47 +0000 2020, -79.002112, 35.054627, Stahp...🤚🏾 Fred Hammond RFC bodyin all'em
timothynomar, Tue Apr 21 14:59:47 +0000 2020, -80.149173, 26.150368, Les juro que extraño a mis compañeros de trabajo.
_zensayson, Tue Apr 21 14:59:46 +0000 2020, -122.917508, 49.206752, Quiero que sepas que todo los dias, solo pienso en ti 😍Good morning! 🥰✨@kaye_cal's version ⬇️😍… https://t.co/AWuoKmSDFL
ipedaltahoe, Tue Apr 21 14:59:47 +0000 2020, -119.987357, 38.893409, @bikeshopgirlcom @kellykbergeron Just attended a webinar on our current trail system and where it's heading. Trees… https://t.co/6LcMLQgxFx
_TonyCabrera, Tue Apr 21 14:59:47 +0000 2020, -83.804475, 27.698682, Check it out 👇🏼
Leslies_Helpers, Tue Apr 21 14:59:47 +0000 2020, -73.595206, 40.786978, @IvankaTrump Agreed!!
copcincy, Tue Apr 21 14:59:47 +0000 2020, -84.538153, 39.347844, New week! New virtual schedule! Stay connected with The City of Promise! @drghayles @andrea1stlady @ladykt66… https://t.co/A3cHvEg0os
Szydlowski19, Tue Apr 21 14:59:47 +0000 2020, -85.170051, 41.086917, Oh yes I had five..... I mean fun
bostclair, Tue Apr 21 14:59:47 +0000 2020, -84.385605, 33.772638, 04.14.16 @ The Fox Theatre https://t.co/dEhQlu33D5
moodav47, Tue Apr 21 14:59:47 +0000 2020, -86.791549, 36.200008, ☝😎👆
RealSauga, Tue Apr 21 14:59:47 +0000 2020, -79.616073, 43.555244, Handsome coaches &amp; players#stayhomestaysafe #socialdistancing #realsauga #screalmississauga… https://t.co/k4ks9WMb8I
JoeJohnSr, Tue Apr 21 14:59:47 +0000 2020, -106.417430, 31.793368, This is not the United States of America “ one country “ it’s a country of individualist groups or entitled people.
MJ24Slayer, Tue Apr 21 14:59:47 +0000 2020, -83.173867, 32.678207, @amazing_j2698 I do lol
MikerAguilera, Tue Apr 21 14:59:47 +0000 2020, -100.293591, 25.641718, @jucaviapri For real ... https://t.co/5MijSE1YBn
ShaneMorgan_WF6, Tue Apr 21 14:59:47 +0000 2020, -94.927743, 39.321148, @Cobra_NTC Thanks for sharing!
ATwiss99, Tue Apr 21 14:59:47 +0000 2020, -81.367773, 28.501678, Really interesting read. Take a minute of your day to see the approach to setting up the national stockpile and wha… https://t.co/JsRKlbdl45
tmj_GTA_auto, Tue Apr 21 14:59:47 +0000 2020, -79.517134, 43.777552, Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like "Automotiv… https://t.co/NpXGL9p8XZ
brenda_kiwi, Tue Apr 21 14:59:48 +0000 2020, -96.761753, 32.819858, Regrets, I've had a few.. but then again, to few to mention.
mxxcKxy, Tue Apr 21 14:59:48 +0000 2020, -98.540651, 29.417501, @irack_216 🥰🥰🥰🥰
janicebradfor18, Tue Apr 21 14:59:48 +0000 2020, -73.812581, 45.484320, @reece_dinsdale Rocking at 60 👍
imperfect_words, Tue Apr 21 14:59:48 +0000 2020, -87.896835, 42.883274, Anticipating and knowing are 2 very different things right now 😕
surroundvision, Tue Apr 21 14:59:48 +0000 2020, -80.093180, 26.456148, @KVJShow That’s like asking Round or Sicilian pizza..  they both equally serve the same purpose of happiness.
Bajwatron, Tue Apr 21 14:59:48 +0000 2020, -87.732013, 41.833585, If there’s a funnier show on TV than #WhatWeDointheShadows I’d like to see it.
ashtonbernard_, Tue Apr 21 14:59:48 +0000 2020, -81.705467, 41.495940, @brifacebby 😂
thelormax_, Tue Apr 21 14:59:48 +0000 2020, -82.342269, 34.795941, It has been 0 days since I cried dramatically to an indie song
McDougallMartha, Tue Apr 21 14:59:48 +0000 2020, -91.090800, 30.459100, @patch_bulldog Awwww Happy Tuesday Patch
TheHIGH_Lifee, Tue Apr 21 14:59:48 +0000 2020, -76.832809, 38.882384, Soo imma get my triple s
dreaxxo__, Tue Apr 21 14:59:48 +0000 2020, -96.621634, 32.907642, ‼️
sandra2ramirez, Tue Apr 21 14:59:48 +0000 2020, -90.319300, 38.458600, Happy Birthday Camila!!! Birthday Set! Bow and shirt! #bonitasbowtiquestl #stl #crafter #bowmaker #matchingset… https://t.co/vPYZaZHNYm
HazeeelMarin, Tue Apr 21 14:59:48 +0000 2020, -80.345263, 27.300765, Yo demoro? @ChampsaurJavier
eoppie, Tue Apr 21 14:59:48 +0000 2020, -81.549320, 28.304521, @TheDCLBlog @DisneyCruise @disneyauditions I fall down a lot, does this count as tumbling?
Ladybugturcios, Tue Apr 21 14:59:48 +0000 2020, -77.418002, 39.432037, @MelaraRaul Por favor señor, vaya busque los LADRONES DEL PUEBLO A ESOS QUE LE ESTAN PAGANDO SU SALARIO....   Deje… https://t.co/SYSOoHxqhO
Famousm0e, Tue Apr 21 14:59:48 +0000 2020, -81.705467, 41.495940, Somebody Come Grab Me From In Front Of Collinwood 🤣 I’m Tied Now 🥴🤣
HoCoRec, Tue Apr 21 14:59:48 +0000 2020, -76.857969, 39.269675, *yesterday’s move
WayhaughtsLegit, Tue Apr 21 14:59:48 +0000 2020, -71.012868, 42.467437, @MelanieScrofano Allergies are a bitch right now!
ustinShelton, Tue Apr 21 14:59:48 +0000 2020, -78.719175, 35.800701, 11 Draft picks in the last 2 years, who’s next? #PACKPROS https://t.co/ranQWXh6UQ
SweatpantsMcGee, Tue Apr 21 14:59:49 +0000 2020, -96.696562, 40.803235, Looks like go Heroes!
salmeronhenry, Tue Apr 21 14:59:49 +0000 2020, -100.076888, 31.168893, @DesNotDesmond There is an "NBA YoungBoy fan" joke in there somewhere
MrsJohnsonFHS, Tue Apr 21 14:59:49 +0000 2020, -72.750231, 41.762317, A little something to brighten your day!  I love how our student journalists are such a light during this difficult… https://t.co/s9DIlqETay
alea_kevon, Tue Apr 21 14:59:49 +0000 2020, -74.214139, 40.766601, Here y’all go again. Bothering folks. All south jersey does is eat our hoagies &amp; go to the beach. Minding our damn… https://t.co/4jByMPFcDR
HeyItsHigbe, Tue Apr 21 14:59:49 +0000 2020, -96.734900, 33.061243, @jesserker @VaguelyFall 🔥
MagnoliaNajja, Tue Apr 21 14:59:49 +0000 2020, -91.090800, 30.459100, @ylo_gang_ 😂😂😂😂😂
bballMurphy23, Tue Apr 21 14:59:49 +0000 2020, -80.846785, 35.209059, @DarkskinDesi Late April snow... yall can keep that.
MaddyStarr96, Tue Apr 21 14:59:49 +0000 2020, -90.004993, 40.777683, Talladega! It was October 5, 2008 and Tony Stewart won! I was 12 years old! I’ve been 6 times since! I loved growin… https://t.co/7NLX99UeXL
Emma_christine1, Tue Apr 21 14:59:49 +0000 2020, -86.136609, 40.035742, @Foster2309 ??
