username, created_at, lng, lat, text
tofire, Tue Apr 21 14:32:05 +0000 2020, -79.390636, 43.652421, Fire (grass/rubbish) [Toronto]Grange Roadb/w Mccaul Street / Grange Park TrailDispatched: 21/04/20 @ 10:20 EDT[… https://t.co/YXithIJINm
cbatttarse, Tue Apr 21 14:32:05 +0000 2020, -100.293591, 25.641718, @SrDonBot https://t.co/uKaJzXTkko
danimonroe, Tue Apr 21 14:32:05 +0000 2020, -73.920000, 41.288889, I’m in week 6 or 28 of quarantine, hard to tell because time is a flat circle and all, but this is what life is lik… https://t.co/d9M0n6ecux
AirportCEONews, Tue Apr 21 14:32:05 +0000 2020, -82.506284, 28.017012, Easier job sells in this industry
linquist_chris, Tue Apr 21 14:32:05 +0000 2020, -101.816092, 35.211115, Sub 70
tofireS, Tue Apr 21 14:32:05 +0000 2020, -79.390636, 43.652421, Fire (grass/rubbish) [Toronto]Grange Roadb/w Mccaul Street / Grange Park TrailDispatched: 21/04/20 @ 10:20 EDT[… https://t.co/gwvNS5RcvX
TillieReilly, Tue Apr 21 14:32:05 +0000 2020, -91.003814, 30.403719, Convinced nobody works for the Appeals office for unemployment....
NoFeelinz216, Tue Apr 21 14:32:05 +0000 2020, -81.705467, 41.495940, No Feelinz P - Don't Want 🙅🏾‍♂️💨 dropping Friday on #SoundCloud https://t.co/iqXiBSiiML
deeloftin, Tue Apr 21 14:32:05 +0000 2020, -121.997994, 47.357398, @juliedebolt1 @Yamiche What? 😳
PupGrimm, Tue Apr 21 14:32:05 +0000 2020, -73.948775, 40.655138, @KitWildeXXX https://t.co/pCXq2Xa7xO
tofire, Tue Apr 21 14:32:05 +0000 2020, -79.390636, 43.652421, Medical [Old Toronto]Toronto ON M6NDispatched: 21/04/20 @ 10:20 EDT[Stn: 422] Pumper-422General Area:
mariarajan551, Tue Apr 21 14:32:05 +0000 2020, -95.778712, 29.721989, First Name: From Latin Christianity Middle Name: Persian and HebrewLast Name: 100% Mallayali
Liaosmand, Tue Apr 21 14:32:05 +0000 2020, -100.293591, 25.641718, Quédate en casiiiita https://t.co/amRa8QNSpz
richardklinger, Tue Apr 21 14:32:05 +0000 2020, -97.754724, 30.323346, @OccupyLF @kiesch23 Miss @kiesch23 Homers #Legend #HookEm https://t.co/Eb7mnKdqED
tofireW, Tue Apr 21 14:32:06 +0000 2020, -79.390636, 43.652421, Medical [Old Toronto]Toronto ON M6NDispatched: 21/04/20 @ 10:20 EDT[Stn: 422] Pumper-422General Area:
MarcieGPell, Tue Apr 21 14:32:06 +0000 2020, -73.968542, 40.780709, @tanpereyra @viajartudodebom Eu tenho duas passagens, sendo que uma é obrigação. Não vejo saída.
AynW, Tue Apr 21 14:32:06 +0000 2020, -90.011008, 29.982601, I am absolutely going to make you guys look at my coloring sheets when I'm done. Which will likely be tonight, because work.
ThePostman68, Tue Apr 21 14:32:06 +0000 2020, -79.861034, 35.170499, @rescuemomma22 Nice!
sussgawd, Tue Apr 21 14:32:06 +0000 2020, -76.934487, 38.996971, @Trippycuhhh i agree. wit some mf LAND
AKorengel, Tue Apr 21 14:32:06 +0000 2020, -85.996819, 39.870397, Would love to see Bengals release a video with uniform changes...
zoieansleey, Tue Apr 21 14:32:06 +0000 2020, -84.763010, 33.379917, 😜😘 @theestallion  😂😂 https://t.co/lyIP2fjP3Z
TheyLoveET_, Tue Apr 21 14:32:06 +0000 2020, -79.420865, 38.003376, All I been thinking about is buying things for my house 🥺🥺🥺 I got a HOUSE. 🥺🥺
XE2MYB, Tue Apr 21 14:32:06 +0000 2020, -100.035038, 25.295710, @gerardoamin @postopinion_es @CarlosLoret @GlodeJo07 @deniseramosm @aracelibs @laishawilkins @LunaGilVent… https://t.co/NRbjkwUUTp
PoeticJermz, Tue Apr 21 14:32:06 +0000 2020, -88.838595, 35.644325, No place I’d rather be than here on Your love
alxissm, Tue Apr 21 14:32:06 +0000 2020, -95.446486, 29.838495, I don’t like flashy men, seeing a label or diamonds don’t mean you got shit.
DEz_Washington, Tue Apr 21 14:32:06 +0000 2020, -97.114771, 33.202495, When I’m working front desk at the rec and look over at OPC
xululululuuum, Tue Apr 21 14:32:06 +0000 2020, -73.914306, 45.417882, @CaseyG aaaaaaaaaaaaaaah!!!
OceansWhisper94, Tue Apr 21 14:32:07 +0000 2020, -77.604684, 41.117936, The last time @evanescence released a new album, I was 17. I’m now 26. Y’all, I’ve literally waited my entire adu… https://t.co/htMVOBXPn3
M_jopink, Tue Apr 21 14:32:07 +0000 2020, -80.074899, 40.483792, Please tell me how many people are actually getting sick... also, what about the nurses that have been laid off bec… https://t.co/LqSvTaoPH6
